tileid,class_1000,quantile_1000,class_rybski,quantile_rybski,class_marco,quantile_marco,class_truth,quantile_truth
157336,3,0.539,1,0.054000000000000006,2,0.22699999999999998,3,0.508
157337,1,0.062,1,0.009000000000000001,1,0.08,1,0.07400000000000001
157338,1,0.04,1,0.011000000000000001,1,0.039,1,0.042
157341,4,1.0,3,0.619,4,1.0,4,1.0
157342,4,0.9890000000000001,1,0.09699999999999999,4,0.9990000000000001,2,0.239
157343,2,0.268,2,0.271,3,0.795,3,0.835
157346,4,0.993,2,0.125,4,1.0,4,1.0
157347,3,0.5489999999999999,1,0.075,4,0.9590000000000001,4,0.981
157348,4,1.0,2,0.337,4,1.0,4,1.0
157349,4,1.0,2,0.302,4,1.0,4,0.99
157350,4,1.0,2,0.345,4,1.0,4,1.0
157351,4,1.0,1,0.028999999999999998,4,0.995,4,1.0
157352,4,1.0,4,1.0,4,1.0,4,1.0
157353,4,1.0,4,1.0,4,1.0,4,1.0
157356,4,1.0,2,0.16699999999999998,4,1.0,3,0.616
157362,2,0.312,1,0.03,2,0.11800000000000001,2,0.31
157363,2,0.17600000000000002,1,0.024,2,0.172,2,0.379
157364,3,0.54,2,0.12300000000000001,2,0.368,3,0.664
157365,3,0.607,2,0.10099999999999999,2,0.426,3,0.555
157369,4,1.0,2,0.12,3,0.675,4,0.9990000000000001
157386,4,0.914,2,0.18100000000000002,4,0.9990000000000001,3,0.535
157387,2,0.496,2,0.152,2,0.222,3,0.6559999999999999
157388,4,0.9229999999999999,2,0.18100000000000002,3,0.599,3,0.888
157389,4,1.0,2,0.177,3,0.7959999999999999,4,1.0
157390,4,0.9590000000000001,1,0.09,2,0.359,4,1.0
157391,4,0.993,1,0.084,3,0.878,4,0.9990000000000001
157392,3,0.848,1,0.076,2,0.36200000000000004,4,0.998
157393,4,0.96,1,0.067,3,0.858,4,1.0
157394,4,1.0,1,0.087,2,0.461,4,1.0
157395,3,0.809,2,0.16899999999999998,3,0.718,4,1.0
157396,4,1.0,1,0.078,4,0.993,4,1.0
157397,4,0.998,1,0.068,2,0.452,4,0.925
157398,2,0.142,1,0.047,2,0.177,2,0.353
157399,1,0.03,1,0.018000000000000002,1,0.031,1,0.07200000000000001
157400,1,0.065,1,0.023,1,0.04,1,0.027000000000000003
157401,1,0.051,1,0.051,1,0.049,1,0.038
157413,1,0.08199999999999999,1,0.083,2,0.114,1,0.084
157414,4,0.998,3,0.684,4,1.0,4,1.0
157675,1,0.1,1,0.098,2,0.114,2,0.146
157676,2,0.19399999999999998,1,0.044000000000000004,2,0.11900000000000001,2,0.19399999999999998
157715,3,0.5710000000000001,2,0.204,3,0.5660000000000001,3,0.871
157716,2,0.498,2,0.2,3,0.511,3,0.7859999999999999
157717,4,0.9940000000000001,3,0.507,3,0.743,4,1.0
157718,3,0.569,2,0.21600000000000003,3,0.693,4,0.9490000000000001
157994,4,1.0,4,1.0,4,1.0,4,1.0
157995,2,0.124,2,0.10300000000000001,1,0.09,2,0.11800000000000001
157996,1,0.077,1,0.068,2,0.17600000000000002,2,0.14
158020,1,0.07200000000000001,1,0.032,1,0.038,1,0.07400000000000001
158022,2,0.479,1,0.023,1,0.076,2,0.132
158023,1,0.09300000000000001,1,0.026000000000000002,1,0.09,1,0.085
158024,2,0.125,1,0.01,1,0.066,1,0.051
158025,2,0.162,1,0.006999999999999999,1,0.062,1,0.051
158026,2,0.163,1,0.009000000000000001,1,0.047,1,0.052000000000000005
158027,3,0.8420000000000001,1,0.033,3,0.591,4,0.988
158028,4,1.0,4,1.0,4,1.0,4,1.0
158029,4,1.0,4,1.0,4,1.0,4,1.0
158031,2,0.22,1,0.057999999999999996,1,0.085,3,0.5479999999999999
158032,2,0.26,1,0.016,1,0.017,1,0.023
158033,2,0.359,1,0.068,2,0.37799999999999995,3,0.8390000000000001
158034,3,0.7170000000000001,1,0.047,2,0.153,3,0.623
158035,1,0.049,1,0.016,1,0.08900000000000001,2,0.12
158036,1,0.033,1,0.023,1,0.051,1,0.05
158037,3,0.598,1,0.032,2,0.102,2,0.153
158039,4,0.9490000000000001,2,0.22699999999999998,4,0.998,4,1.0
158052,4,0.9990000000000001,1,0.04,4,1.0,4,0.991
158053,3,0.5760000000000001,1,0.018000000000000002,4,0.998,2,0.198
158054,4,0.997,1,0.036000000000000004,4,1.0,4,1.0
158055,2,0.371,1,0.025,2,0.282,3,0.5770000000000001
158056,3,0.562,1,0.016,3,0.7809999999999999,4,1.0
158057,3,0.799,4,1.0,3,0.647,1,0.013000000000000001
158058,4,1.0,2,0.364,4,1.0,4,1.0
158059,4,1.0,2,0.27399999999999997,4,1.0,4,1.0
158060,4,1.0,4,1.0,4,1.0,4,1.0
158061,4,1.0,4,1.0,4,1.0,4,1.0
158063,4,1.0,4,1.0,4,1.0,4,1.0
158064,4,1.0,4,1.0,4,1.0,4,1.0
158071,2,0.45799999999999996,1,0.016,2,0.11800000000000001,2,0.375
158072,2,0.292,1,0.028999999999999998,2,0.124,2,0.133
158076,3,0.614,2,0.11199999999999999,2,0.307,2,0.254
158077,3,0.8420000000000001,2,0.114,2,0.418,4,1.0
158082,4,0.997,2,0.188,3,0.718,3,0.6809999999999999
158095,3,0.833,1,0.048,3,0.5920000000000001,3,0.537
158096,3,0.599,1,0.033,2,0.13,2,0.42100000000000004
158097,3,0.769,1,0.017,3,0.857,1,0.079
158098,4,0.9329999999999999,1,0.025,2,0.298,4,0.9790000000000001
158099,2,0.447,1,0.035,2,0.146,2,0.366
158100,3,0.743,1,0.04,2,0.292,4,0.996
158101,3,0.696,1,0.02,2,0.319,2,0.322
158102,4,0.94,1,0.075,3,0.6559999999999999,4,1.0
158103,3,0.792,1,0.083,3,0.5579999999999999,4,0.996
158104,2,0.153,1,0.040999999999999995,2,0.315,3,0.522
158105,2,0.28,1,0.049,2,0.226,2,0.452
158106,2,0.105,1,0.017,1,0.059000000000000004,1,0.07
158107,1,0.015,1,0.01,1,0.012,1,0.01
158108,1,0.003,1,0.011000000000000001,1,0.004,1,0.003
158109,1,0.01,1,0.013999999999999999,1,0.016,1,0.012
158110,1,0.095,1,0.092,2,0.125,2,0.373
158111,2,0.18,1,0.033,2,0.11800000000000001,2,0.257
158112,3,0.595,1,0.028999999999999998,1,0.049,2,0.14800000000000002
158113,2,0.106,1,0.038,2,0.105,2,0.21100000000000002
158121,2,0.198,1,0.06,2,0.17,1,0.040999999999999995
158122,3,0.512,1,0.096,3,0.765,4,0.998
158123,3,0.836,1,0.076,3,0.735,3,0.6509999999999999
158376,1,0.035,1,0.063,1,0.06,1,0.047
158383,2,0.126,1,0.078,2,0.11,2,0.11699999999999999
158424,1,0.04,1,0.053,1,0.054000000000000006,1,0.047
158703,2,0.188,2,0.10099999999999999,2,0.142,2,0.237
158704,2,0.244,2,0.11599999999999999,2,0.248,2,0.444
158705,2,0.184,1,0.019,1,0.057999999999999996,2,0.179
158727,1,0.077,1,0.07200000000000001,2,0.16399999999999998,2,0.217
158728,1,0.071,1,0.040999999999999995,1,0.049,1,0.063
158729,1,0.027999999999999997,1,0.009000000000000001,1,0.025,1,0.03
158732,1,0.076,1,0.027999999999999997,1,0.051,2,0.115
158733,1,0.092,1,0.022000000000000002,1,0.057999999999999996,1,0.064
158734,1,0.036000000000000004,1,0.013000000000000001,1,0.027999999999999997,1,0.035
158735,3,0.8320000000000001,1,0.032,2,0.256,4,1.0
158736,4,1.0,2,0.138,4,1.0,4,1.0
158739,2,0.359,1,0.059000000000000004,2,0.22899999999999998,2,0.462
158740,3,0.818,1,0.017,2,0.107,2,0.21600000000000003
158741,1,0.077,1,0.023,1,0.096,2,0.126
158742,2,0.272,1,0.021,1,0.052000000000000005,2,0.166
158743,1,0.059000000000000004,1,0.025,1,0.078,1,0.031
158748,2,0.23600000000000002,1,0.03,4,0.9490000000000001,2,0.113
158752,1,0.08900000000000001,1,0.068,2,0.21600000000000003,2,0.213
158753,1,0.044000000000000004,1,0.040999999999999995,1,0.040999999999999995,1,0.083
158759,1,0.024,1,0.021,1,0.027999999999999997,1,0.027000000000000003
158761,4,1.0,2,0.114,4,1.0,4,1.0
158762,3,0.875,1,0.057999999999999996,4,1.0,4,0.9990000000000001
158763,2,0.162,1,0.005,1,0.054000000000000006,1,0.08900000000000001
158764,1,0.07200000000000001,1,0.001,1,0.011000000000000001,1,0.019
158765,1,0.05,1,0.0,1,0.002,1,0.07200000000000001
158766,3,0.884,1,0.022000000000000002,4,0.958,4,1.0
158767,4,1.0,4,1.0,4,1.0,4,1.0
158768,4,1.0,4,1.0,4,1.0,4,1.0
158769,4,1.0,4,1.0,4,1.0,4,1.0
158770,4,1.0,4,1.0,4,1.0,4,1.0
158771,4,1.0,2,0.292,4,1.0,4,1.0
158772,4,1.0,3,0.82,4,1.0,4,1.0
158776,1,0.047,1,0.017,1,0.038,1,0.038
158777,4,1.0,3,0.585,4,1.0,4,1.0
158779,1,0.040999999999999995,1,0.024,1,0.069,1,0.083
158795,2,0.11599999999999999,1,0.081,2,0.301,2,0.423
158797,2,0.47600000000000003,1,0.052000000000000005,2,0.21600000000000003,2,0.17300000000000001
158801,4,1.0,1,0.085,4,0.9990000000000001,3,0.72
158802,3,0.762,1,0.066,4,0.992,3,0.657
158803,4,1.0,1,0.054000000000000006,2,0.483,2,0.43
158804,3,0.629,1,0.036000000000000004,2,0.19,3,0.585
158805,4,0.965,1,0.023,2,0.10300000000000001,2,0.46799999999999997
158806,4,0.9740000000000001,1,0.04,1,0.071,2,0.35600000000000004
158807,3,0.617,1,0.033,1,0.052000000000000005,2,0.263
158808,2,0.175,1,0.027999999999999997,2,0.47100000000000003,3,0.6459999999999999
158809,4,0.99,1,0.08,4,1.0,4,1.0
158810,4,1.0,2,0.214,4,0.996,4,1.0
158811,3,0.773,1,0.065,2,0.38799999999999996,3,0.5489999999999999
158812,3,0.8170000000000001,2,0.17300000000000001,3,0.723,4,0.9
158813,2,0.237,1,0.048,2,0.33299999999999996,2,0.20199999999999999
158814,2,0.247,1,0.027000000000000003,1,0.078,2,0.106
158815,1,0.017,1,0.005,1,0.013999999999999999,1,0.006
158816,2,0.18899999999999997,1,0.02,1,0.066,1,0.054000000000000006
158817,2,0.126,1,0.039,1,0.062,2,0.20800000000000002
158818,2,0.42700000000000005,1,0.068,4,0.905,4,1.0
158819,4,1.0,2,0.165,3,0.884,4,1.0
158820,2,0.16,1,0.026000000000000002,2,0.26899999999999996,2,0.44799999999999995
158821,1,0.037000000000000005,1,0.018000000000000002,1,0.052000000000000005,1,0.037000000000000005
158822,1,0.049,1,0.04,1,0.038,1,0.037000000000000005
158829,1,0.087,1,0.1,2,0.345,3,0.586
158831,2,0.45299999999999996,2,0.19,4,0.993,4,0.973
159087,1,0.035,1,0.034,1,0.031,1,0.045
159095,2,0.139,1,0.08900000000000001,2,0.11599999999999999,2,0.166
159098,2,0.17800000000000002,1,0.055999999999999994,2,0.111,2,0.10099999999999999
159373,1,0.021,1,0.021,1,0.023,1,0.035
159411,2,0.149,1,0.059000000000000004,2,0.159,2,0.257
159412,2,0.146,1,0.07400000000000001,2,0.14300000000000002,2,0.248
159413,1,0.024,1,0.015,1,0.016,1,0.011000000000000001
159440,2,0.124,1,0.02,1,0.042,2,0.122
159441,2,0.174,1,0.012,1,0.053,1,0.08900000000000001
159442,2,0.11900000000000001,1,0.022000000000000002,1,0.07200000000000001,2,0.20600000000000002
159443,3,0.534,1,0.07200000000000001,2,0.141,4,0.934
159444,4,1.0,2,0.22,4,1.0,4,0.9990000000000001
159445,2,0.128,1,0.068,1,0.096,2,0.287
159447,3,0.625,1,0.045,2,0.13,2,0.36
159448,2,0.20199999999999999,1,0.065,2,0.457,3,0.544
159450,2,0.198,1,0.016,2,0.126,2,0.237
159452,4,1.0,1,0.063,3,0.672,3,0.679
159454,1,0.087,1,0.051,1,0.086,1,0.086
159455,3,0.557,1,0.085,3,0.5329999999999999,3,0.53
159457,2,0.136,1,0.063,2,0.125,2,0.10800000000000001
159467,1,0.033,1,0.02,1,0.046,1,0.049
159468,1,0.087,1,0.037000000000000005,1,0.099,2,0.158
159469,2,0.349,1,0.006999999999999999,2,0.17800000000000002,1,0.035
159470,1,0.073,1,0.013000000000000001,1,0.057999999999999996,2,0.10400000000000001
159471,1,0.024,1,0.001,1,0.026000000000000002,1,0.019
159472,1,0.075,1,0.001,1,0.015,1,0.052000000000000005
159473,1,0.037000000000000005,1,0.006,1,0.011000000000000001,1,0.036000000000000004
159474,2,0.106,1,0.01,1,0.039,2,0.19899999999999998
159475,4,1.0,2,0.106,4,1.0,4,1.0
159476,4,1.0,4,0.995,4,1.0,4,1.0
159477,4,0.9279999999999999,1,0.011000000000000001,2,0.184,1,0.042
159478,3,0.611,1,0.08900000000000001,4,1.0,4,1.0
159479,3,0.547,1,0.08900000000000001,4,0.9990000000000001,4,1.0
159480,3,0.77,2,0.21899999999999997,4,0.9990000000000001,4,1.0
159492,2,0.17600000000000002,1,0.028999999999999998,2,0.221,2,0.196
159495,1,0.098,1,0.055999999999999994,2,0.27399999999999997,2,0.214
159501,4,0.941,2,0.157,3,0.799,3,0.856
159502,3,0.802,1,0.081,2,0.371,3,0.852
159503,3,0.53,1,0.076,2,0.245,3,0.6679999999999999
159504,3,0.772,2,0.184,3,0.7070000000000001,4,0.991
159505,2,0.46799999999999997,1,0.05,2,0.44,2,0.312
159510,3,0.594,1,0.044000000000000004,1,0.071,2,0.198
159511,2,0.495,2,0.185,3,0.59,3,0.54
159512,3,0.877,2,0.174,3,0.81,4,0.993
159513,4,1.0,1,0.028999999999999998,2,0.47200000000000003,3,0.6679999999999999
159514,4,0.9990000000000001,1,0.033,3,0.6779999999999999,3,0.672
159515,2,0.39399999999999996,1,0.026000000000000002,2,0.128,2,0.402
159516,3,0.882,1,0.031,2,0.20800000000000002,3,0.807
159517,3,0.8059999999999999,1,0.079,2,0.354,4,1.0
159518,4,1.0,2,0.193,4,0.991,4,1.0
159519,4,0.9229999999999999,2,0.191,4,0.9990000000000001,4,1.0
159520,2,0.397,1,0.094,2,0.366,4,0.996
159521,3,0.792,1,0.059000000000000004,3,0.608,4,0.991
159522,2,0.218,1,0.085,3,0.6709999999999999,3,0.508
159523,2,0.17,1,0.083,2,0.36,3,0.711
159524,3,0.7,1,0.06,2,0.369,3,0.754
159525,3,0.505,2,0.11800000000000001,3,0.6609999999999999,3,0.858
159526,2,0.165,1,0.066,2,0.462,2,0.233
159527,2,0.312,1,0.067,4,0.9540000000000001,4,0.998
159528,3,0.81,1,0.073,2,0.376,4,0.9159999999999999
159529,2,0.152,2,0.128,2,0.28,2,0.17600000000000002
159530,2,0.264,1,0.049,2,0.222,2,0.151
159531,1,0.081,1,0.031,1,0.047,2,0.171
159532,2,0.156,1,0.038,1,0.094,2,0.139
159537,2,0.124,1,0.023,1,0.099,2,0.449
159538,2,0.418,1,0.061,2,0.184,2,0.376
159539,2,0.32799999999999996,2,0.13699999999999998,2,0.373,3,0.513
159540,1,0.033,1,0.054000000000000006,1,0.043,1,0.04
159784,1,0.025,1,0.079,1,0.034,1,0.024
159795,2,0.154,1,0.064,1,0.078,1,0.057
160070,2,0.134,1,0.023,1,0.052000000000000005,1,0.043
160081,1,0.064,1,0.067,1,0.057,1,0.081
160083,2,0.172,2,0.109,2,0.21600000000000003,2,0.196
160084,1,0.084,1,0.085,1,0.05,1,0.062
160099,2,0.365,1,0.039,2,0.33899999999999997,2,0.294
160113,1,0.006999999999999999,1,0.025,1,0.015,1,0.009000000000000001
160114,1,0.059000000000000004,1,0.028999999999999998,1,0.040999999999999995,1,0.08
160116,1,0.079,1,0.022000000000000002,1,0.057999999999999996,1,0.039
160118,2,0.11199999999999999,1,0.055999999999999994,2,0.111,1,0.092
160148,3,0.5820000000000001,3,0.696,4,1.0,4,1.0
160149,2,0.11699999999999999,1,0.009000000000000001,1,0.055,2,0.107
160150,1,0.062,1,0.063,2,0.109,2,0.138
160152,4,1.0,3,0.868,4,1.0,4,1.0
160154,2,0.138,1,0.063,2,0.156,2,0.27699999999999997
160155,2,0.262,1,0.066,2,0.131,2,0.23
160156,2,0.188,1,0.057,2,0.242,2,0.342
160161,2,0.16399999999999998,1,0.042,1,0.087,2,0.113
160166,3,0.862,2,0.19399999999999998,4,0.9940000000000001,4,0.998
160167,4,1.0,3,0.662,4,1.0,4,1.0
160170,1,0.031,1,0.034,1,0.047,1,0.036000000000000004
160173,4,1.0,3,0.6579999999999999,4,0.9990000000000001,4,1.0
160176,2,0.348,1,0.051,3,0.87,4,0.943
160177,4,1.0,4,0.909,4,1.0,4,1.0
160178,4,1.0,1,0.091,4,1.0,4,1.0
160180,1,0.034,1,0.009000000000000001,1,0.006999999999999999,2,0.113
160181,1,0.037000000000000005,1,0.002,1,0.013000000000000001,1,0.053
160182,1,0.004,1,0.002,1,0.009000000000000001,1,0.015
160183,1,0.009000000000000001,1,0.002,1,0.002,1,0.012
160184,1,0.001,1,0.0,1,0.005,1,0.028999999999999998
160185,1,0.091,1,0.006999999999999999,2,0.187,3,0.855
160186,1,0.005,1,0.002,1,0.01,1,0.083
160187,1,0.07200000000000001,1,0.022000000000000002,3,0.591,4,0.993
160188,4,1.0,2,0.37,4,1.0,4,1.0
160189,4,1.0,4,1.0,4,1.0,4,1.0
160192,1,0.032,1,0.019,1,0.051,1,0.055
160200,2,0.268,1,0.036000000000000004,2,0.37799999999999995,3,0.564
160201,2,0.146,1,0.065,2,0.11900000000000001,2,0.217
160202,2,0.156,1,0.063,2,0.136,1,0.084
160205,4,1.0,3,0.7190000000000001,4,0.9990000000000001,4,1.0
160206,2,0.489,2,0.179,4,0.996,4,1.0
160209,3,0.505,1,0.073,3,0.515,2,0.40700000000000003
160210,2,0.221,1,0.076,2,0.302,3,0.534
160211,4,0.981,1,0.086,3,0.6679999999999999,4,0.9109999999999999
160212,4,0.958,2,0.204,3,0.685,4,1.0
160213,4,0.997,3,0.8029999999999999,4,0.968,4,1.0
160221,4,0.9229999999999999,2,0.201,3,0.812,4,0.987
160222,3,0.8909999999999999,1,0.034,2,0.48200000000000004,3,0.69
160223,2,0.142,1,0.013999999999999999,2,0.297,2,0.128
160224,3,0.825,1,0.032,2,0.21,3,0.7559999999999999
160225,2,0.451,2,0.2,3,0.546,3,0.7140000000000001
160226,3,0.7390000000000001,2,0.2,2,0.387,4,0.9390000000000001
160227,2,0.158,1,0.034,2,0.228,2,0.305
160228,2,0.153,1,0.045,2,0.21600000000000003,2,0.249
160229,2,0.381,2,0.174,2,0.491,4,0.9179999999999999
160230,2,0.27,1,0.054000000000000006,2,0.401,4,0.914
160231,2,0.293,1,0.084,3,0.597,2,0.308
160232,2,0.17,1,0.028999999999999998,3,0.621,2,0.48
160233,2,0.49700000000000005,1,0.04,2,0.374,3,0.7290000000000001
160234,3,0.551,1,0.077,2,0.19,4,0.945
160235,4,1.0,1,0.079,4,0.995,4,1.0
160236,2,0.359,1,0.057999999999999996,2,0.39799999999999996,3,0.758
160237,2,0.20800000000000002,1,0.045,2,0.168,2,0.109
160238,2,0.3,1,0.037000000000000005,2,0.16,2,0.396
160239,4,0.998,2,0.152,3,0.731,4,1.0
160240,2,0.225,1,0.094,2,0.11199999999999999,2,0.284
160241,1,0.098,2,0.11,2,0.20199999999999999,2,0.14300000000000002
160245,1,0.062,1,0.062,1,0.081,1,0.051
160246,2,0.484,2,0.217,2,0.27899999999999997,2,0.16899999999999998
160253,3,0.807,2,0.23600000000000002,3,0.79,3,0.843
160497,2,0.161,1,0.051,1,0.096,2,0.32899999999999996
160498,1,0.051,1,0.045,1,0.083,1,0.043
160778,1,0.037000000000000005,1,0.034,2,0.11199999999999999,2,0.14400000000000002
160792,2,0.205,2,0.121,2,0.19699999999999998,2,0.249
160806,1,0.042,1,0.006999999999999999,1,0.009000000000000001,1,0.006
160822,2,0.14,1,0.069,2,0.268,2,0.39899999999999997
160823,1,0.055,1,0.013000000000000001,1,0.028999999999999998,1,0.039
160825,2,0.209,2,0.11,2,0.175,3,0.629
160846,1,0.012,1,0.003,1,0.01,1,0.003
160847,1,0.008,1,0.006999999999999999,1,0.012,1,0.006999999999999999
160858,1,0.053,1,0.018000000000000002,1,0.024,1,0.081
160860,4,0.9840000000000001,1,0.025,4,1.0,2,0.475
160861,2,0.23199999999999998,1,0.053,2,0.22,3,0.7070000000000001
160862,1,0.079,1,0.01,2,0.10099999999999999,2,0.153
160864,1,0.08800000000000001,1,0.034,1,0.085,2,0.12300000000000001
160865,1,0.038,1,0.019,1,0.08800000000000001,1,0.098
160866,2,0.332,1,0.015,2,0.21600000000000003,2,0.17
160867,2,0.32899999999999996,2,0.13,3,0.8690000000000001,3,0.807
160874,4,0.9940000000000001,2,0.114,4,0.995,3,0.5820000000000001
160875,4,1.0,3,0.648,4,1.0,4,1.0
160880,2,0.32899999999999996,1,0.055,2,0.259,2,0.16899999999999998
160881,4,0.9990000000000001,1,0.013999999999999999,3,0.539,4,0.903
160882,3,0.706,1,0.019,2,0.381,3,0.584
160883,1,0.049,1,0.02,2,0.19,2,0.18100000000000002
160884,2,0.121,1,0.013999999999999999,2,0.171,2,0.243
160885,4,1.0,3,0.639,4,1.0,4,1.0
160886,4,1.0,2,0.121,4,1.0,4,1.0
160888,1,0.06,1,0.011000000000000001,1,0.057,2,0.11800000000000001
160889,1,0.040999999999999995,1,0.009000000000000001,1,0.052000000000000005,1,0.044000000000000004
160890,1,0.091,1,0.0,1,0.02,1,0.026000000000000002
160891,1,0.068,1,0.001,1,0.005,1,0.013000000000000001
160892,2,0.11699999999999999,1,0.01,1,0.083,2,0.359
160893,1,0.06,1,0.004,1,0.064,3,0.7490000000000001
160894,2,0.221,1,0.009000000000000001,3,0.7070000000000001,4,0.988
160895,4,1.0,2,0.131,4,1.0,4,1.0
160896,4,1.0,2,0.315,4,1.0,4,1.0
160897,4,1.0,4,0.997,4,1.0,4,1.0
160898,4,1.0,2,0.376,4,1.0,4,1.0
160900,1,0.01,1,0.008,1,0.003,1,0.006
160905,1,0.028999999999999998,1,0.023,1,0.009000000000000001,1,0.032
160908,4,0.953,2,0.18899999999999997,3,0.7829999999999999,3,0.87
160909,4,0.945,1,0.057,2,0.349,2,0.36
160910,3,0.518,1,0.046,3,0.515,3,0.589
160911,2,0.33299999999999996,1,0.028999999999999998,2,0.121,2,0.273
160912,2,0.318,2,0.11199999999999999,2,0.184,2,0.221
160916,4,1.0,4,1.0,4,1.0,4,1.0
160917,3,0.845,1,0.1,3,0.684,4,0.904
160918,1,0.083,1,0.037000000000000005,2,0.147,2,0.109
160919,3,0.888,1,0.092,3,0.607,3,0.7290000000000001
160920,3,0.8059999999999999,1,0.071,2,0.39,4,0.9390000000000001
160921,4,0.986,1,0.085,3,0.672,4,0.995
160922,4,1.0,4,1.0,4,1.0,4,1.0
160928,2,0.365,2,0.195,2,0.401,3,0.5489999999999999
160929,4,1.0,2,0.19399999999999998,2,0.365,4,0.91
160930,4,1.0,1,0.055,3,0.6859999999999999,3,0.825
160931,4,1.0,2,0.188,4,0.99,4,1.0
160932,4,0.996,2,0.182,4,1.0,4,1.0
160933,3,0.594,1,0.034,2,0.408,4,0.9990000000000001
160934,3,0.5329999999999999,1,0.034,3,0.541,3,0.866
160935,3,0.636,1,0.021,2,0.212,2,0.455
160936,2,0.154,1,0.049,2,0.11800000000000001,2,0.473
160937,3,0.595,1,0.031,2,0.38,3,0.595
160939,1,0.086,1,0.031,2,0.35700000000000004,2,0.152
160940,1,0.085,1,0.045,2,0.10400000000000001,1,0.087
160941,2,0.222,2,0.113,2,0.4,2,0.465
160942,2,0.31,1,0.046,2,0.35200000000000004,2,0.47200000000000003
160943,4,0.993,2,0.20199999999999999,3,0.75,4,1.0
160944,2,0.418,1,0.08199999999999999,2,0.228,3,0.7829999999999999
160945,2,0.159,1,0.04,2,0.214,2,0.20600000000000002
160946,2,0.152,1,0.034,1,0.091,2,0.314
160947,3,0.71,3,0.805,4,0.996,4,1.0
160948,2,0.142,2,0.11800000000000001,2,0.301,2,0.324
160949,1,0.048,1,0.027999999999999997,1,0.043,1,0.044000000000000004
160950,1,0.04,1,0.046,1,0.032,1,0.034
160954,2,0.327,2,0.16699999999999998,2,0.205,2,0.193
160955,1,0.087,1,0.042,2,0.126,1,0.039
160956,2,0.223,1,0.095,2,0.11,2,0.128
161204,2,0.11699999999999999,1,0.044000000000000004,2,0.11699999999999999,2,0.205
161218,2,0.10099999999999999,1,0.08199999999999999,1,0.087,1,0.076
161219,1,0.087,2,0.113,2,0.19699999999999998,1,0.095
161221,4,1.0,4,1.0,4,1.0,4,1.0
161260,1,0.039,1,0.016,1,0.016,1,0.021
161486,2,0.24100000000000002,2,0.14,2,0.14300000000000002,2,0.17600000000000002
161520,1,0.040999999999999995,1,0.017,1,0.018000000000000002,1,0.013999999999999999
161523,1,0.042,1,0.047,1,0.032,1,0.028999999999999998
161524,1,0.032,1,0.026000000000000002,1,0.04,1,0.035
161531,1,0.003,1,0.005,1,0.013000000000000001,1,0.01
161532,2,0.45899999999999996,2,0.201,4,0.922,4,1.0
161533,1,0.08199999999999999,1,0.045,1,0.075,1,0.095
161555,4,0.9740000000000001,4,1.0,4,0.9640000000000001,4,1.0
161557,2,0.136,1,0.046,2,0.136,2,0.131
161566,1,0.019,1,0.016,1,0.043,1,0.04
161567,1,0.078,1,0.018000000000000002,1,0.040999999999999995,1,0.07200000000000001
161568,2,0.213,1,0.057999999999999996,2,0.215,2,0.231
161569,2,0.20800000000000002,1,0.062,2,0.122,2,0.40299999999999997
161570,2,0.207,1,0.028999999999999998,2,0.10300000000000001,2,0.16
161571,2,0.162,1,0.062,2,0.451,4,0.983
161572,2,0.34,1,0.023,1,0.086,1,0.059000000000000004
161573,2,0.272,1,0.06,2,0.239,2,0.44299999999999995
161576,4,0.9390000000000001,1,0.053,3,0.632,3,0.679
161577,3,0.856,2,0.188,3,0.784,4,0.985
161578,2,0.168,1,0.031,2,0.11800000000000001,2,0.28
161579,2,0.147,1,0.053,2,0.13699999999999998,2,0.276
161580,2,0.131,1,0.015,1,0.067,2,0.14800000000000002
161581,2,0.34600000000000003,1,0.059000000000000004,2,0.299,2,0.491
161582,2,0.10800000000000001,1,0.053,2,0.27899999999999997,3,0.657
161583,3,0.794,1,0.078,3,0.518,4,1.0
161584,2,0.21,1,0.038,2,0.24100000000000002,2,0.183
161585,4,1.0,3,0.652,4,1.0,4,1.0
161586,4,1.0,2,0.105,4,1.0,3,0.73
161587,3,0.5579999999999999,1,0.019,2,0.35100000000000003,3,0.733
161588,2,0.209,1,0.009000000000000001,2,0.235,2,0.32799999999999996
161589,2,0.22,1,0.018000000000000002,2,0.25,3,0.5870000000000001
161590,4,0.9309999999999999,1,0.025,2,0.256,3,0.654
161591,4,0.935,1,0.016,2,0.18,3,0.623
161592,2,0.187,1,0.03,1,0.067,2,0.152
161593,1,0.066,1,0.01,1,0.048,1,0.083
161594,1,0.062,1,0.013999999999999999,1,0.096,2,0.14800000000000002
161595,2,0.18100000000000002,1,0.027999999999999997,2,0.262,3,0.64
161596,2,0.166,1,0.032,1,0.095,2,0.375
161597,2,0.142,1,0.03,4,0.981,4,0.998
161598,4,1.0,1,0.02,4,0.9940000000000001,4,1.0
161599,4,1.0,2,0.10800000000000001,4,1.0,4,1.0
161600,4,1.0,4,1.0,4,1.0,4,1.0
161601,4,1.0,3,0.669,4,1.0,4,1.0
161602,4,1.0,3,0.847,4,1.0,4,1.0
161604,4,1.0,4,0.9329999999999999,4,1.0,4,1.0
161605,4,1.0,3,0.623,4,0.982,4,1.0
161615,1,0.025,1,0.02,1,0.03,1,0.019
