tileid,class,quantile
196874,3,0.638
196875,2,0.159
196876,2,0.329
196877,4,1.0
196878,2,0.243
196879,4,0.962
196880,2,0.13
196881,1,0.003
196882,1,0.004
196883,1,0.007
196884,4,0.958
196885,4,0.962
196886,3,0.767
196887,2,0.378
196888,2,0.41
196889,3,0.517
196890,3,0.809
196891,2,0.38
196892,2,0.395
196893,1,0.095
196894,2,0.362
196895,2,0.382
196896,2,0.313
196897,2,0.364
196898,3,0.754
196900,2,0.14
196901,2,0.136
196902,2,0.111
196907,2,0.121
196911,2,0.118
196935,1,0.061
196966,2,0.248
196981,1,0.033
197075,1,0.057
197076,1,0.041
197288,1,0.073
197300,1,0.016
197301,1,0.047
197520,4,1.0
197521,4,1.0
197522,2,0.425
197523,4,0.995
197524,3,0.565
197525,1,0.083
197526,1,0.019
197527,1,0.093
197528,2,0.378
197529,2,0.235
197530,2,0.223
197532,1,0.068
197533,1,0.046
197534,3,0.612
197535,1,0.011
197536,1,0.03
197537,1,0.011
197538,1,0.021
197539,1,0.027
197540,1,0.002
197541,1,0.02
197542,1,0.001
197543,1,0.016
197544,2,0.105
197545,1,0.086
197546,2,0.121
197547,2,0.19
197548,2,0.117
197549,1,0.09
197550,1,0.09
197551,1,0.007
197552,1,0.009
197553,1,0.08
197554,1,0.011
197555,2,0.314
197556,1,0.087
197557,2,0.221
197558,1,0.061
197559,4,0.958
197560,4,0.998
197561,3,0.515
197562,3,0.503
197563,2,0.322
197564,2,0.175
197565,3,0.721
197566,3,0.76
197567,2,0.138
197568,4,0.991
197569,4,1.0
197570,3,0.609
197571,4,0.979
197572,2,0.168
197573,2,0.315
197574,4,0.97
197575,4,0.998
197576,4,1.0
197577,3,0.739
197578,4,1.0
197579,2,0.11
197580,3,0.528
197581,1,0.098
197582,2,0.331
197583,2,0.257
197584,2,0.223
197586,4,1.0
197587,3,0.79
197588,2,0.387
197589,1,0.056
197590,1,0.026
197591,2,0.416
197592,4,0.952
197593,4,1.0
197594,4,1.0
197595,4,0.964
197596,3,0.534
197597,4,0.987
197598,1,0.038
197599,4,0.955
197600,3,0.644
197601,3,0.784
197602,2,0.103
197603,2,0.394
197604,2,0.179
197605,2,0.341
197606,2,0.349
197607,2,0.411
197802,2,0.125
198008,1,0.023
198009,1,0.05
198228,2,0.223
198229,3,0.719
198230,2,0.189
198231,2,0.229
198232,2,0.381
198233,4,0.901
198234,3,0.866
198235,1,0.036
198236,1,0.012
198237,1,0.067
198238,2,0.38
198239,1,0.071
198241,1,0.031
198242,2,0.259
198243,2,0.193
198244,1,0.018
198245,1,0.01
198246,2,0.109
198247,1,0.015
198248,1,0.034
198249,1,0.012
198250,1,0.001
198251,1,0.007
198252,1,0.022
198253,2,0.146
198254,2,0.163
198255,1,0.048
198256,2,0.101
198257,2,0.132
198258,2,0.11
198259,2,0.13
198260,1,0.092
198261,1,0.007
198262,2,0.175
198263,2,0.158
198264,1,0.064
198265,2,0.182
198266,2,0.18
198267,3,0.862
198268,3,0.809
198269,2,0.152
198270,2,0.254
198271,1,0.025
198272,3,0.834
198273,3,0.7
198274,4,0.957
198275,2,0.32
198276,4,0.961
198277,3,0.823
198278,2,0.431
198279,2,0.26
198280,4,1.0
198281,4,1.0
198282,4,0.976
198283,4,0.996
198284,3,0.865
198285,4,0.993
198286,2,0.432
198288,3,0.539
198289,2,0.195
198290,1,0.085
198293,2,0.408
198294,2,0.32
198298,2,0.351
198299,3,0.766
198300,3,0.815
198301,3,0.789
198302,4,0.965
198303,4,1.0
198304,4,0.965
198305,3,0.824
198306,4,0.968
198307,3,0.79
198308,2,0.425
198311,3,0.807
198312,1,0.083
198315,2,0.178
198321,1,0.078
198328,1,0.031
198329,1,0.08
198339,1,0.064
198353,2,0.114
198354,2,0.109
198379,1,0.06
198399,2,0.34
198927,4,1.0
198928,4,1.0
198934,4,0.9
198935,4,1.0
198936,2,0.423
198937,1,0.077
198938,1,0.056
198939,2,0.44
198940,4,0.96
198941,2,0.254
198942,1,0.083
198943,1,0.01
198944,1,0.007
198945,2,0.148
198946,1,0.1
198947,2,0.297
198952,2,0.225
198953,1,0.041
198954,1,0.032
198955,1,0.092
198956,2,0.109
198957,2,0.229
198958,4,0.946
198959,2,0.162
198960,3,0.634
198961,1,0.063
198962,1,0.02
198963,1,0.027
198964,2,0.275
198965,1,0.066
198966,1,0.045
198967,1,0.008
198968,1,0.005
198969,1,0.004
198970,1,0.034
198971,1,0.075
198972,1,0.078
198973,1,0.087
198974,2,0.409
198975,3,0.828
198976,2,0.188
198977,2,0.11
198978,2,0.191
198979,2,0.238
198980,2,0.483
198981,4,0.988
198982,4,0.988
198983,4,0.956
198984,3,0.784
198985,4,1.0
198986,4,0.983
198987,4,0.93
198988,2,0.358
198989,4,0.97
198990,4,0.991
198991,4,1.0
198992,3,0.543
198993,4,0.982
198994,3,0.541
198998,1,0.099
199003,3,0.518
199006,3,0.79
199007,2,0.434
199008,3,0.803
199009,2,0.434
199010,3,0.783
199011,2,0.283
199012,3,0.8
199015,4,0.969
199016,3,0.508
199017,1,0.015
199022,4,0.974
199023,1,0.011
199031,2,0.236
199036,1,0.015
199037,1,0.097
199054,1,0.092
199055,1,0.007
199095,2,0.195
199116,1,0.069
199159,1,0.093
199160,1,0.019
199425,1,0.047
199439,1,0.014
199633,4,1.0
199634,4,1.0
199636,4,1.0
199637,4,1.0
199638,4,1.0
199639,4,1.0
199646,4,0.95
199647,4,1.0
199648,2,0.135
199649,1,0.041
199650,1,0.067
199651,1,0.03
199652,1,0.021
199653,1,0.066
199654,3,0.631
199655,4,1.0
199656,3,0.729
199661,1,0.012
199662,1,0.006
199663,1,0.008
199664,4,0.936
199665,4,0.967
199666,4,1.0
199667,3,0.554
199668,2,0.11
199669,2,0.145
199670,1,0.024
199671,1,0.005
199672,1,0.032
199673,1,0.002
199674,1,0.011
199675,1,0.043
199676,1,0.055
199677,2,0.263
199678,1,0.08
199679,1,0.012
199680,1,0.017
199681,2,0.246
199682,2,0.184
199683,2,0.387
199684,2,0.183
199685,1,0.033
199686,1,0.003
199687,2,0.183
199688,4,0.998
199689,3,0.764
199690,4,1.0
199691,4,1.0
199692,4,1.0
199693,4,1.0
199694,1,0.034
199695,1,0.02
199696,4,0.973
199697,2,0.444
199698,4,0.993
199699,2,0.45
199700,1,0.021
199701,2,0.424
199702,4,0.993
199703,3,0.645
199704,3,0.576
199705,2,0.181
199706,2,0.373
199707,2,0.128
199708,2,0.368
199710,3,0.564
199711,2,0.132
199713,2,0.26
199714,1,0.003
199715,1,0.055
199716,3,0.812
199717,3,0.543
199718,3,0.533
199719,3,0.804
199721,3,0.535
199723,2,0.455
199731,4,1.0
199732,4,0.975
199806,1,0.041
199823,2,0.117
199860,2,0.117
199861,1,0.007
199879,2,0.125
200342,4,1.0
200343,4,0.999
200344,4,1.0
200345,4,1.0
200346,4,1.0
200347,4,1.0
200348,4,1.0
200354,3,0.877
200355,4,1.0
200356,2,0.105
200357,1,0.031
200358,1,0.006
200359,2,0.312
200360,2,0.112
200361,2,0.255
200362,3,0.72
200363,2,0.138
200364,2,0.133
200370,1,0.064
200371,1,0.062
200372,3,0.583
200373,3,0.845
200374,4,0.922
200375,2,0.314
200376,4,0.924
200377,4,1.0
200378,3,0.899
200379,1,0.07
200380,1,0.022
200381,2,0.102
200382,2,0.448
200383,1,0.039
200384,2,0.434
200385,2,0.42
200386,2,0.442
200387,1,0.009
200388,1,0.079
200389,2,0.16
200390,3,0.574
200391,2,0.447
200392,3,0.67
200393,2,0.26
200394,2,0.206
200395,4,1.0
200396,2,0.272
200397,4,0.999
200398,4,0.951
200399,4,1.0
200400,4,1.0
200401,4,1.0
200402,4,1.0
200403,4,1.0
200404,4,0.98
200405,4,1.0
200406,3,0.804
200407,2,0.374
200409,3,0.571
200410,3,0.556
200411,3,0.544
200413,2,0.396
200415,2,0.151
200416,2,0.144
200418,3,0.57
200420,2,0.158
200421,2,0.367
200422,2,0.234
200424,2,0.114
200425,4,0.978
200426,3,0.627
200427,3,0.56
200428,3,0.572
200432,2,0.452
200433,1,0.045
200437,2,0.36
200438,2,0.476
200439,3,0.549
200440,1,0.058
200441,2,0.13
200443,1,0.028
200444,2,0.284
200460,3,0.719
200465,2,0.127
200472,2,0.132
200478,2,0.401
200487,2,0.311
200501,3,0.544
200518,2,0.304
200531,2,0.128
200568,1,0.029
200841,1,0.084
200842,1,0.078
201050,4,1.0
201051,4,1.0
201052,4,1.0
201053,4,1.0
201054,4,1.0
201055,4,1.0
201056,1,0.053
201060,4,1.0
201061,2,0.41
201062,1,0.041
201063,1,0.078
201064,2,0.105
201065,4,1.0
201066,1,0.045
201067,3,0.641
201068,4,0.994
201069,3,0.882
201079,2,0.389
201080,2,0.273
201081,2,0.464
201082,2,0.258
201083,1,0.088
201084,3,0.623
201085,3,0.826
201086,2,0.167
201087,2,0.175
201088,1,0.056
201089,1,0.007
201090,2,0.16
201091,2,0.165
201092,2,0.445
201093,3,0.717
201094,2,0.302
201095,2,0.309
201096,2,0.347
201097,1,0.093
201098,2,0.187
201099,2,0.277
201101,3,0.574
201102,3,0.546
201103,4,0.985
201104,2,0.429
201105,4,1.0
201106,4,1.0
201107,4,1.0
201108,4,0.983
201109,2,0.496
201110,4,1.0
201111,4,1.0
201112,4,0.98
201113,3,0.807
201114,4,0.992
201115,2,0.205
201116,4,0.992
201117,2,0.222
201118,4,0.993
201119,3,0.565
201120,2,0.483
201121,2,0.195
201122,2,0.198
201123,3,0.822
201124,3,0.807
201125,2,0.378
201126,3,0.562
201127,2,0.471
201128,3,0.834
201129,2,0.39
201130,3,0.568
201133,4,0.994
201134,4,0.999
201137,1,0.017
201158,1,0.043
201159,2,0.246
201162,2,0.125
201165,2,0.236
201166,3,0.57
201167,1,0.011
201168,1,0.024
201169,1,0.009
201170,2,0.133
201171,2,0.175
201180,2,0.128
201186,1,0.012
201187,1,0.098
201196,1,0.068
201207,2,0.232
201236,1,0.008
201275,2,0.104
201385,2,0.134
201531,1,0.097
201549,1,0.029
201550,1,0.033
201758,4,1.0
201759,4,1.0
201760,4,1.0
201761,4,1.0
201762,4,1.0
201763,4,1.0
201764,4,0.998
201770,1,0.017
201771,2,0.164
201772,1,0.084
201773,2,0.307
201774,2,0.216
201775,2,0.295
201776,2,0.11
201791,3,0.776
201792,4,0.999
201793,2,0.313
201794,2,0.254
201795,2,0.255
201796,1,0.029
201797,1,0.018
201798,2,0.153
201799,2,0.171
201800,2,0.326
201801,2,0.339
201802,3,0.676
201803,2,0.496
201804,2,0.299
201805,2,0.31
201806,2,0.481
201807,3,0.814
201808,4,0.987
201810,4,1.0
201811,3,0.801
201812,3,0.685
201813,4,0.902
201814,4,1.0
201815,4,1.0
201816,3,0.899
201817,4,0.984
201818,4,0.995
201819,4,1.0
201820,4,0.977
201821,4,0.981
201822,4,1.0
201824,1,0.094
201825,3,0.577
201826,4,1.0
201827,3,0.57
201828,3,0.896
201830,3,0.839
201831,1,0.013
201832,1,0.0
201833,2,0.394
201834,4,0.997
201837,1,0.025
201838,4,0.985
201840,3,0.579
201842,2,0.441
201845,2,0.126
201852,3,0.829
201853,1,0.065
201875,1,0.007
201881,2,0.14
201884,2,0.148
201888,2,0.482
201893,2,0.411
201950,2,0.492
201951,1,0.078
201959,2,0.124
201960,2,0.14
202467,4,1.0
202468,4,1.0
202469,4,1.0
202470,4,1.0
202471,4,1.0
202472,4,0.998
202473,4,1.0
202478,3,0.762
202479,2,0.224
202481,4,0.941
202482,4,0.927
202483,4,0.945
202484,2,0.15
202502,4,0.906
202503,2,0.422
202504,2,0.24
202505,1,0.027
202506,2,0.363
202508,2,0.285
202509,1,0.066
202510,2,0.385
202511,2,0.374
202512,1,0.096
202516,4,0.998
202517,2,0.328
202518,3,0.572
202519,4,1.0
202520,4,1.0
202521,3,0.679
202522,1,0.036
202523,4,0.994
202524,4,0.981
202526,4,1.0
202527,4,0.986
202528,4,1.0
202530,4,1.0
202531,4,1.0
202532,4,0.999
202533,4,1.0
202534,3,0.632
202535,3,0.625
202536,4,0.997
202537,3,0.618
202538,2,0.239
202539,2,0.433
202540,2,0.229
202541,2,0.121
202542,3,0.647
202544,3,0.872
202545,3,0.538
202546,3,0.882
202557,2,0.428
202559,3,0.856
202560,1,0.024
202561,3,0.573
202574,3,0.506
202575,2,0.122
202581,1,0.022
202582,2,0.154
202584,2,0.135
202591,2,0.126
202596,3,0.83
202603,2,0.113
202607,2,0.118
202608,2,0.14
202651,2,0.401
202657,2,0.279
203177,4,1.0
203178,4,1.0
203179,4,1.0
203180,4,0.998
203181,2,0.163
203185,2,0.279
203186,4,0.981
203187,4,1.0
203189,1,0.018
203190,1,0.008
203210,4,1.0
203211,3,0.718
203212,3,0.734
203215,4,1.0
203216,4,0.998
203228,3,0.62
203229,1,0.02
203233,1,0.025
203234,2,0.497
203238,4,0.918
203239,3,0.627
203240,1,0.043
203241,3,0.639
203242,4,0.977
203243,1,0.039
203244,4,0.988
203253,4,0.996
203255,3,0.626
203256,3,0.858
203257,2,0.149
203264,3,0.599
203265,3,0.514
203267,1,0.1
203269,3,0.508
203270,3,0.632
203271,3,0.859
203272,1,0.027
203289,3,0.852
203297,1,0.024
203298,2,0.126
203299,2,0.21
203300,2,0.154
203303,2,0.232
203304,1,0.004
203305,1,0.027
203309,2,0.154
203313,2,0.413
203315,1,0.018
203331,2,0.293
203339,1,0.017
203340,2,0.426
203358,1,0.007
203359,1,0.019
203365,2,0.282
203663,2,0.141
203886,3,0.817
203887,2,0.215
203891,2,0.122
203893,3,0.566
203897,1,0.021
203917,1,0.04
203918,4,1.0
203919,4,0.958
203920,4,0.98
203921,2,0.237
203922,4,1.0
203923,4,0.999
203924,4,1.0
203925,4,0.999
203927,4,0.998
203928,4,1.0
203930,4,1.0
203944,4,0.94
203945,4,1.0
203946,4,1.0
203947,4,0.999
203948,3,0.633
203949,3,0.61
203950,3,0.721
203956,3,0.876
203958,3,0.599
203960,4,0.999
203961,1,0.028
203966,1,0.098
203967,1,0.097
203969,2,0.299
203973,3,0.688
203974,1,0.013
203975,1,0.005
203976,1,0.005
203977,3,0.618
203978,1,0.005
203979,2,0.149
203984,2,0.444
203985,2,0.151
203987,2,0.439
203988,2,0.124
203989,3,0.608
203992,2,0.168
203993,3,0.588
203995,2,0.101
203996,1,0.045
203997,2,0.434
203999,2,0.153
204001,2,0.432
204002,3,0.608
204004,2,0.426
204005,3,0.824
204006,2,0.414
204008,2,0.436
204009,2,0.234
204010,2,0.326
204012,2,0.155
204020,2,0.111
204021,2,0.122
204023,1,0.004
204024,2,0.124
204031,1,0.057
204047,2,0.226
204057,2,0.174
204066,1,0.011
204072,2,0.145
204073,1,0.026
204599,1,0.034
204600,1,0.005
204601,1,0.017
204602,1,0.03
204603,4,0.945
204604,4,0.999
204625,4,0.997
204626,4,1.0
204627,4,1.0
204628,2,0.412
204629,3,0.813
204631,4,1.0
204632,3,0.533
204633,1,0.074
204634,1,0.017
204635,2,0.221
204636,4,1.0
204637,3,0.819
204651,1,0.064
204652,4,0.999
204653,4,0.952
204654,4,1.0
204655,3,0.642
204656,3,0.719
204657,2,0.477
204661,2,0.48
204662,2,0.29
204666,4,0.918
204680,4,1.0
204681,4,0.982
204682,1,0.005
204683,1,0.036
204684,1,0.0
204685,1,0.002
204686,1,0.006
204687,1,0.038
204688,2,0.12
204690,1,0.059
204692,2,0.484
204695,2,0.12
204696,2,0.442
204697,2,0.329
204698,2,0.44
204699,2,0.189
204701,2,0.131
204702,2,0.445
204703,2,0.11
204704,1,0.094
204705,2,0.167
204706,1,0.019
204707,1,0.018
204708,2,0.449
204709,2,0.248
204710,2,0.45
204711,3,0.61
204712,2,0.404
204713,1,0.013
204714,2,0.228
204716,2,0.441
204717,2,0.321
204718,2,0.481
204730,2,0.142
204789,2,0.149
204794,1,0.012
204798,2,0.169
205309,2,0.14
205310,2,0.121
205311,2,0.235
205333,4,1.0
205334,4,0.978
205335,4,1.0
205336,3,0.555
205337,2,0.136
205338,3,0.815
205341,3,0.834
205342,3,0.574
205343,4,0.965
205344,4,0.96
205345,3,0.822
205346,3,0.779
205348,3,0.883
205361,4,0.928
205362,4,0.994
205364,4,1.0
205365,4,0.999
205366,4,1.0
205368,4,0.95
205390,1,0.052
205391,1,0.039
205392,1,0.021
205393,4,0.991
205394,1,0.035
205397,2,0.272
205399,3,0.824
205403,2,0.271
205404,1,0.004
205405,1,0.031
205409,2,0.241
205410,2,0.232
205411,1,0.007
205415,2,0.307
205416,2,0.421
205417,2,0.114
205418,2,0.147
205419,2,0.111
205421,2,0.494
205424,2,0.351
205425,1,0.031
205426,3,0.863
205437,1,0.032
205438,2,0.125
205440,1,0.022
205444,2,0.121
205455,2,0.147
205486,3,0.565
205497,3,0.583
205502,1,0.025
205503,2,0.326
205506,1,0.046
205508,3,0.646
205520,2,0.154
205802,1,0.028
206019,4,1.0
206041,4,1.0
206042,4,1.0
206043,4,1.0
206044,3,0.593
206045,3,0.851
206050,3,0.654
206052,4,0.944
206054,3,0.801
206057,3,0.847
206071,4,1.0
206072,4,0.958
206073,2,0.134
206096,2,0.275
206097,3,0.751
206098,3,0.677
206099,2,0.354
206106,1,0.026
206107,2,0.166
206111,3,0.695
206120,2,0.5
206123,3,0.884
206130,4,0.907
206131,1,0.006
206132,2,0.168
206133,2,0.111
206140,2,0.153
206143,2,0.111
206144,1,0.003
206145,1,0.009
206146,1,0.002
206147,1,0.072
206148,2,0.112
206149,2,0.122
206150,2,0.171
206156,2,0.116
206194,2,0.162
206724,3,0.87
206728,3,0.615
206752,3,0.744
206753,4,1.0
206757,4,0.952
206760,2,0.343
206776,3,0.634
206781,3,0.621
206783,4,1.0
206802,3,0.771
206811,3,0.517
206812,3,0.502
206814,2,0.153
206815,2,0.175
206816,2,0.108
206817,2,0.113
206840,2,0.192
206846,2,0.191
206853,1,0.095
206854,2,0.107
206855,2,0.137
206856,2,0.107
206860,2,0.468
206863,1,0.005
206864,1,0.009
207432,3,0.867
207433,3,0.845
207434,3,0.823
207464,1,0.008
207465,3,0.52
207466,3,0.853
207469,2,0.168
207470,2,0.35
207491,4,1.0
207497,2,0.337
207503,3,0.531
207508,2,0.187
207509,2,0.159
207510,3,0.543
207517,4,0.931
207520,1,0.008
207521,3,0.879
207522,2,0.157
207550,2,0.17
207551,2,0.161
207552,3,0.541
207553,1,0.007
207560,1,0.059
207561,2,0.112
207564,2,0.145
208164,1,0.095
208166,3,0.533
208172,3,0.579
208173,2,0.146
208174,4,0.952
208175,3,0.868
208176,3,0.861
208177,4,0.996
208178,4,0.993
208179,2,0.344
208180,1,0.094
208197,4,1.0
208202,3,0.685
208226,2,0.23
208254,2,0.129
208260,3,0.73
208261,2,0.174
208264,3,0.712
208268,1,0.096
208285,2,0.172
208868,3,0.711
208885,4,1.0
208886,3,0.598
208889,2,0.298
208919,3,0.698
208956,1,0.021
208961,2,0.106
208975,2,0.106
208976,2,0.225
209575,3,0.646
209584,2,0.243
209585,1,0.056
209586,3,0.547
209587,2,0.354
209591,2,0.257
209593,3,0.876
209595,4,0.992
209596,4,0.981
209597,4,0.977
209598,4,1.0
209599,4,1.0
209600,1,0.018
209601,1,0.042
209613,4,1.0
209614,2,0.152
209615,4,1.0
209616,4,1.0
209617,2,0.377
209619,3,0.54
209621,3,0.736
209624,4,0.946
209625,2,0.223
209640,2,0.127
209644,4,0.966
209678,3,0.576
210283,4,1.0
210292,2,0.141
210293,1,0.034
210294,1,0.042
210295,2,0.382
210305,4,0.997
210306,4,0.96
210307,4,1.0
210308,3,0.702
210331,2,0.242
210332,2,0.326
210333,1,0.002
210334,1,0.011
210335,4,0.944
210337,3,0.539
210386,2,0.122
210393,3,0.56
210394,2,0.239
210574,2,0.19
210991,1,0.049
211001,4,1.0
211002,4,0.999
211003,4,0.996
211011,2,0.302
211025,2,0.331
211027,3,0.645
211029,4,0.997
211030,1,0.079
211031,1,0.076
211034,2,0.139
211040,3,0.783
211041,1,0.042
211042,2,0.157
211710,4,1.0
211711,4,1.0
211712,4,1.0
211722,2,0.308
211723,2,0.166
211738,4,1.0
211740,3,0.711
211742,2,0.18
211746,2,0.32
211841,1,0.029
211842,1,0.052
212097,1,0.049
212440,3,0.723
212444,1,0.025
212453,2,0.154
212542,1,0.037
212543,1,0.017
213139,4,0.998
213173,2,0.157
213206,2,0.233
213364,2,0.465
213825,2,0.18
213847,3,0.885
213864,2,0.171
214072,1,0.04
214566,3,0.845
214576,2,0.154
214580,2,0.147
215249,1,0.064
215258,2,0.202
215272,2,0.219
215379,2,0.167
215977,2,0.182
215982,3,0.656
215983,3,0.682
216044,2,0.277
216601,1,0.011
216726,2,0.282
217057,2,0.111
217394,2,0.221
217403,2,0.376
217432,1,0.043
217433,2,0.295
217434,1,0.038
218103,2,0.233
218111,2,0.149
218812,2,0.171
218813,1,0.054
218817,3,0.522
219528,1,0.091
219630,1,0.067
223083,2,0.114
223901,2,0.365
224470,1,0.062
